Easting,Northing,Depth (Proc),Primary Depth,Secondary Depth
146310.987,6834647.255,7.111,11.799,11.756
146311.096,6834647.225,7.115,11.813,11.784
146311.207,6834647.183,7.122,11.831,11.771
146311.292,6834647.142,7.115,11.832,11.787
146311.371,6834647.116,7.111,11.837,11.807
146311.445,6834647.089,7.107,11.841,11.797
146311.528,6834647.062,7.102,11.843,11.844
146311.595,6834647.050,7.098,11.843,11.809
146311.663,6834647.050,7.094,11.842,11.805
146311.727,6834647.050,7.092,11.840,11.801
146311.797,6834647.075,7.091,11.837,11.798
146311.868,6834647.100,7.089,11.832,11.802
146311.954,6834647.150,7.087,11.823,11.789
146312.036,6834647.206,7.083,11.811,11.773
146312.123,6834647.274,7.082,11.801,11.781
146312.230,6834647.367,7.084,11.791,11.751
146312.331,6834647.447,7.077,11.775,11.799
146312.442,6834647.532,7.072,11.759,11.738
146312.553,6834647.624,7.074,11.751,11.718
146312.672,6834647.708,7.078,11.748,11.713
146312.796,6834647.805,7.084,11.746,11.705
146312.941,6834647.900,7.089,11.746,11.695
146313.072,6834647.977,7.097,11.751,11.694
146313.199,6834648.055,7.092,11.745,11.689
146313.329,6834648.119,7.086,11.739,11.687
146313.458,6834648.184,7.083,11.739,11.684
146313.586,6834648.229,7.076,11.736,11.692
146313.757,6834648.277,7.080,11.746,11.697
146313.879,6834648.310,7.078,11.751,11.726
146314.000,6834648.324,7.074,11.755,11.723
146314.133,6834648.331,7.080,11.769,11.714
146314.240,6834648.340,7.082,11.780,11.725
146314.343,6834648.343,7.068,11.773,11.757
146314.432,6834648.334,7.060,11.774,11.734
146314.549,6834648.317,7.055,11.782,11.752
146314.630,6834648.315,7.054,11.789,11.751
146314.719,6834648.313,7.053,11.797,11.759
146314.787,6834648.307,7.059,11.809,11.770
146314.847,6834648.308,7.055,11.808,11.785
146314.912,6834648.327,7.047,11.803,11.772
146314.978,6834648.346,7.045,11.802,11.756
146315.071,6834648.376,7.046,11.801,11.802
146315.150,6834648.407,7.046,11.798,11.757
146315.231,6834648.450,7.047,11.794,11.732
146315.338,6834648.504,7.048,11.788,11.743
146315.433,6834648.559,7.043,11.775,11.710
146315.538,6834648.626,7.030,11.755,11.703
146315.646,6834648.686,7.036,11.752,11.708
146315.766,6834648.745,7.042,11.748,11.673
146315.892,6834648.816,7.033,11.732,11.669
146316.044,6834648.891,7.032,11.721,11.678
146316.183,6834648.955,7.025,11.708,11.659
146316.320,6834649.006,7.024,11.702,11.630
146316.465,6834649.056,7.022,11.697,11.642
146316.602,6834649.107,7.020,11.693,11.616
146316.773,6834649.161,7.022,11.693,11.626
146316.913,6834649.192,7.033,11.706,11.625
146317.048,6834649.231,7.015,11.690,11.631
146317.179,6834649.257,7.011,11.689,11.631
146317.309,6834649.283,7.017,11.700,11.637
146317.435,6834649.303,7.008,11.696,11.631
146317.572,6834649.309,7.003,11.700,11.633
146317.684,6834649.324,7.002,11.705,11.644
146317.791,6834649.333,6.997,11.709,11.639
146317.894,6834649.336,7.009,11.730,11.658
146318.006,6834649.351,7.003,11.733,11.661
146318.096,6834649.361,6.989,11.728,11.672
146318.175,6834649.379,6.983,11.728,11.675
146318.254,6834649.404,6.981,11.732,11.693
146318.322,6834649.442,6.969,11.724,11.685
146318.399,6834649.499,6.963,11.720,11.683
146318.460,6834649.557,6.970,11.727,11.680
146318.517,6834649.615,6.978,11.734,11.709
146318.579,6834649.686,6.982,11.734,11.669
146318.638,6834649.764,6.980,11.727,11.656
146318.693,6834649.855,6.957,11.698,11.661
146318.772,6834649.962,6.966,11.697,11.638
146318.840,6834650.052,6.966,11.688,11.652
146318.916,6834650.140,6.978,11.692,11.615
146318.998,6834650.235,6.956,11.660,11.602
146319.087,6834650.322,6.960,11.656,11.587
146319.207,6834650.420,6.969,11.655,11.586
146319.316,6834650.486,6.975,11.652,11.591
146319.429,6834650.559,6.970,11.642,11.558
146319.558,6834650.610,6.957,11.624,11.551
146319.686,6834650.662,6.958,11.621,11.557
146319.830,6834650.693,6.954,11.616,11.557
146319.990,6834650.723,6.945,11.608,11.569
146320.137,6834650.741,6.954,11.621,11.563
146320.273,6834650.741,6.960,11.632,11.584
146320.418,6834650.740,6.949,11.630,11.585
146320.562,6834650.726,6.947,11.637,11.602
146320.718,6834650.705,7.004,11.708,11.600
146320.835,6834650.687,6.949,11.666,11.609
146320.960,6834650.656,6.939,11.669,11.619
146321.073,6834650.633,6.934,11.680,11.629
146321.169,6834650.611,6.937,11.694,11.638
146321.296,6834650.599,6.943,11.718,11.656
146321.380,6834650.591,6.927,11.716,11.667
146321.449,6834650.597,6.920,11.717,11.715
146321.528,6834650.621,6.917,11.725,11.681
146321.591,6834650.654,6.917,11.730,11.681
146321.642,6834650.700,6.913,11.728,11.699
146321.694,6834650.753,6.904,11.719,11.685
146321.743,6834650.825,6.899,11.711,11.678
146321.794,6834650.909,6.906,11.712,11.687
146321.849,6834651.000,6.949,11.748,11.668
146321.915,6834651.109,6.910,11.702,11.648
146321.996,6834651.242,6.917,11.697,11.643
146322.062,6834651.351,6.895,11.666,11.634
146322.150,6834651.470,6.890,11.652,11.613
146322.238,6834651.590,6.887,11.638,11.587
146322.330,6834651.703,6.885,11.629,11.567
146322.462,6834651.844,6.982,11.715,11.546
146322.578,6834651.942,6.913,11.638,11.536
146322.693,6834652.027,6.882,11.602,11.530
146322.833,6834652.109,6.877,11.590,11.531
146322.959,6834652.180,6.877,11.585,11.526
146323.088,6834652.232,6.871,11.575,11.531
146323.215,6834652.271,6.870,11.570,11.517
146323.351,6834652.309,6.894,11.592,11.523
146323.480,6834652.329,6.880,11.576,11.524
146323.640,6834652.346,6.875,11.570,11.528
146323.768,6834652.353,6.879,11.574,11.532
146323.897,6834652.360,6.895,11.591,11.533
146324.020,6834652.361,6.893,11.591,11.539
146324.144,6834652.362,6.887,11.587,11.546
146324.263,6834652.357,6.900,11.602,11.540
146324.395,6834652.357,6.895,11.601,11.539
146324.497,6834652.354,6.885,11.595,11.547
146324.604,6834652.363,6.886,11.599,11.535
146324.705,6834652.385,6.889,11.603,11.542
146324.792,6834652.403,6.884,11.601,11.546
146324.893,6834652.438,6.885,11.602,11.541
146324.974,6834652.481,6.888,11.605,11.551
146325.055,6834652.531,6.891,11.608,11.563
146325.125,6834652.595,6.892,11.608,11.554
146325.201,6834652.671,6.895,11.608,11.552
146325.272,6834652.747,6.887,11.599,11.553
146325.339,6834652.830,6.885,11.595,11.551
146325.426,6834652.937,6.889,11.595,11.550
146325.499,6834653.033,6.893,11.597,11.555
146325.568,6834653.129,6.888,11.590,11.559
146325.649,6834653.223,6.895,11.593,11.545
146325.731,6834653.318,6.889,11.586,11.542
146325.812,6834653.406,6.893,11.588,11.533
146325.920,6834653.511,6.892,11.586,11.513
146326.013,6834653.598,6.893,11.586,11.534
146326.119,6834653.677,6.886,11.578,11.489
146326.215,6834653.745,6.908,11.600,11.512
146326.327,6834653.805,6.864,11.557,11.470
146326.430,6834653.853,6.855,11.550,11.463
146326.576,6834653.909,6.867,11.564,11.477
146326.689,6834653.937,6.852,11.550,11.461
146326.818,6834653.950,6.839,11.541,11.477
146326.934,6834653.958,6.840,11.543,11.458
146327.045,6834653.960,6.832,11.538,11.471
146327.155,6834653.950,6.815,11.524,11.467
146327.265,6834653.940,6.801,11.514,11.468
146327.391,6834653.921,6.795,11.512,11.474
146327.483,6834653.900,6.792,11.512,11.473
146327.588,6834653.890,6.792,11.515,11.473
146327.681,6834653.881,6.800,11.525,11.473
146327.778,6834653.871,6.811,11.538,11.475
146327.881,6834653.881,6.819,11.547,11.474
146327.977,6834653.897,6.838,11.565,11.480
146328.059,6834653.915,6.818,11.543,11.476
146328.143,6834653.939,7.065,11.786,11.474
146328.233,6834653.995,6.813,11.530,11.471
146328.319,6834654.050,6.818,11.529,11.468
146328.439,6834654.141,6.806,11.509,11.468
146328.531,6834654.216,6.809,11.506,11.477
146328.625,6834654.303,6.815,11.506,11.461
146328.722,6834654.389,6.818,11.504,11.446
146328.840,6834654.500,6.817,11.497,11.459
146328.943,6834654.599,6.819,11.496,11.474
146329.046,6834654.698,6.821,11.495,11.443
146329.149,6834654.797,6.825,11.499,11.440
146329.261,6834654.895,6.818,11.493,11.439
146329.390,6834655.004,6.809,11.486,11.446
146329.497,6834655.090,6.811,11.491,11.438
146329.629,6834655.180,6.824,11.510,11.449
146329.757,6834655.270,6.818,11.509,11.448
146329.874,6834655.335,6.810,11.508,11.453
146329.987,6834655.401,6.809,11.513,11.457
146330.098,6834655.448,6.809,11.520,11.476
146330.213,6834655.495,6.815,11.535,11.473
146330.327,6834655.529,6.819,11.544,11.486
146330.454,6834655.562,6.820,11.555,11.503
146330.558,6834655.584,6.841,11.582,11.511
146330.662,6834655.600,6.832,11.578,11.516
146330.765,6834655.615,6.824,11.576,11.529
146330.860,6834655.619,6.835,11.590,11.524
146330.985,6834655.633,6.819,11.577,11.531
146331.071,6834655.644,6.814,11.573,11.538
146331.156,6834655.648,6.818,11.578,11.537
146331.252,6834655.665,6.832,11.590,11.528
146331.339,6834655.682,6.838,11.594,11.526
146331.418,6834655.713,6.842,11.595,11.534
146331.502,6834655.737,6.842,11.590,11.536
146331.587,6834655.787,6.841,11.583,11.534
146331.669,6834655.836,6.861,11.596,11.527
146331.777,6834655.897,6.848,11.573,11.533
146331.864,6834655.965,6.866,11.583,11.529
146331.966,6834656.045,6.860,11.568,11.516
146332.071,6834656.124,6.858,11.557,11.501
146332.203,6834656.214,6.870,11.560,11.489
146332.318,6834656.299,6.868,11.550,11.487
146332.478,6834656.412,6.862,11.536,11.470
146332.605,6834656.496,6.855,11.525,11.460
146332.728,6834656.580,6.856,11.522,11.456
146332.854,6834656.651,6.858,11.523,11.456
146332.980,6834656.722,6.874,11.539,11.467
146333.106,6834656.787,6.880,11.546,11.465
146333.244,6834656.845,6.861,11.530,11.483
146333.351,6834656.898,6.859,11.531,11.470
146333.466,6834656.939,6.856,11.532,11.478
146333.562,6834656.968,6.858,11.538,11.483
146333.662,6834656.990,6.863,11.548,11.495
146333.749,6834657.008,6.866,11.553,11.498
146333.840,6834657.024,6.867,11.559,11.501
146333.922,6834657.036,6.863,11.560,11.489
146333.995,6834657.042,6.860,11.560,11.487
146334.068,6834657.041,6.862,11.565,11.495
146334.137,6834657.054,6.866,11.572,11.498
146334.220,6834657.072,6.866,11.575,11.491
146334.293,6834657.084,6.892,11.604,11.495
146334.372,6834657.102,6.869,11.582,11.506
146334.451,6834657.133,6.866,11.580,11.523
146334.553,6834657.168,6.866,11.579,11.494
146334.642,6834657.210,6.856,11.569,11.510
146334.730,6834657.240,6.878,11.589,11.491
146334.829,6834657.289,6.864,11.573,11.499
146334.931,6834657.337,6.857,11.564,11.511
146335.038,6834657.384,6.855,11.559,11.511
146335.163,6834657.442,6.857,11.559,11.527
146335.274,6834657.496,6.862,11.561,11.533
146335.390,6834657.549,6.862,11.560,11.521
146335.506,6834657.602,6.864,11.562,11.521
146335.630,6834657.654,6.874,11.571,11.528
146335.768,6834657.711,6.880,11.578,11.526
146335.888,6834657.757,6.879,11.579,11.529
146336.011,6834657.803,6.889,11.592,11.537
146336.135,6834657.849,6.913,11.618,11.539
146336.250,6834657.889,6.920,11.629,11.571
146336.387,6834657.947,6.902,11.616,11.559
146336.502,6834657.987,6.903,11.621,11.575
146336.608,6834658.028,6.936,11.658,11.567
146336.714,6834658.069,6.906,11.632,11.577
146336.821,6834658.116,6.901,11.631,11.591
146336.914,6834658.152,6.904,11.638,11.584
146337.007,6834658.195,6.907,11.643,11.592
146337.110,6834658.242,6.907,11.645,11.588
146337.195,6834658.285,6.920,11.659,11.592
146337.280,6834658.329,6.942,11.681,11.595
146337.357,6834658.372,6.910,11.648,11.588
146337.438,6834658.416,6.903,11.639,11.592
146337.536,6834658.464,6.904,11.636,11.584
146337.616,6834658.501,6.910,11.638,11.587
146337.705,6834658.544,6.908,11.631,11.585
146337.795,6834658.587,6.911,11.627,11.582
146337.892,6834658.622,6.924,11.635,11.567
146337.994,6834658.670,6.928,11.632,11.559
146338.123,6834658.722,6.911,11.607,11.556
146338.238,6834658.768,6.910,11.601,11.541
146338.366,6834658.807,6.912,11.596,11.540
146338.498,6834658.852,6.910,11.590,11.535
146338.633,6834658.891,6.910,11.585,11.535
146338.796,6834658.939,6.916,11.588,11.535
146338.941,6834658.983,6.931,11.601,11.536
146339.076,6834659.021,6.953,11.622,11.534
146339.221,6834659.059,6.942,11.612,11.540
146339.386,6834659.101,6.930,11.601,11.549
146339.517,6834659.133,6.929,11.604,11.549
146339.649,6834659.172,6.931,11.610,11.549
146339.771,6834659.205,6.949,11.632,11.550
146339.890,6834659.245,6.936,11.626,11.557
146340.000,6834659.279,6.933,11.628,11.560
146340.116,6834659.332,6.939,11.643,11.577
146340.204,6834659.362,6.978,11.689,11.625
146340.285,6834659.412,6.947,11.665,11.606
146340.357,6834659.450,6.937,11.664,11.621
146340.421,6834659.488,6.943,11.675,11.627
146340.489,6834659.533,6.961,11.702,11.643
146340.544,6834659.573,6.961,11.709,11.647
146340.590,6834659.613,6.962,11.716,11.660
146340.641,6834659.653,6.955,11.715,11.658
146340.698,6834659.712,6.947,11.712,11.669
146340.753,6834659.757,6.942,11.710,11.675
146340.813,6834659.803,6.943,11.713,11.669
146340.877,6834659.854,6.947,11.718,11.667
146340.955,6834659.911,6.949,11.718,11.669
146341.054,6834659.959,6.955,11.719,11.664
146341.153,6834660.014,6.957,11.717,11.659
146341.263,6834660.054,6.954,11.707,11.663
146341.388,6834660.113,6.959,11.706,11.648
146341.524,6834660.151,6.969,11.708,11.640
146341.668,6834660.195,6.968,11.698,11.663
146341.846,6834660.229,6.966,11.690,11.637
146342.029,6834660.263,6.967,11.682,11.635
146342.219,6834660.290,6.970,11.677,11.631
146342.377,6834660.300,6.978,11.681,11.630
146342.537,6834660.323,6.982,11.682,11.642
146342.700,6834660.327,6.993,11.691,11.615
146342.879,6834660.336,6.979,11.677,11.607
146343.021,6834660.341,6.981,11.680,11.614
146343.161,6834660.341,6.992,11.693,11.619
146343.289,6834660.341,6.995,11.700,11.610
146343.412,6834660.336,6.997,11.707,11.613
146343.535,6834660.331,7.007,11.721,11.639
146343.634,6834660.334,6.996,11.717,11.630
146343.719,6834660.339,6.988,11.715,11.650
146343.797,6834660.344,7.001,11.734,11.674
146343.867,6834660.363,6.993,11.732,11.660
146343.937,6834660.389,6.992,11.736,11.688
146343.991,6834660.415,7.002,11.750,11.688
146344.041,6834660.449,6.995,11.746,11.708
146344.087,6834660.489,6.998,11.751,11.701
146344.134,6834660.530,7.014,11.768,11.704
146344.182,6834660.589,7.013,11.767,11.700
146344.235,6834660.648,7.031,11.785,11.687
146344.302,6834660.725,7.016,11.768,11.686
146344.369,6834660.802,6.996,11.747,11.693
146344.464,6834660.908,7.002,11.748,11.669
146344.544,6834660.990,7.012,11.753,11.658
146344.637,6834661.071,7.017,11.754,11.668
146344.738,6834661.150,7.016,11.747,11.656
146344.844,6834661.230,7.000,11.727,11.661
146344.966,6834661.308,6.989,11.710,11.656
146345.110,6834661.384,6.993,11.708,11.636
146345.252,6834661.441,6.996,11.707,11.641
146345.415,6834661.502,6.996,11.703,11.639
146345.586,6834661.543,7.004,11.706,11.637
146345.733,6834661.568,7.037,11.737,11.653
146345.884,6834661.585,7.042,11.741,11.646
146346.038,6834661.596,7.033,11.731,11.648
146346.183,6834661.595,7.044,11.742,11.663
146346.353,6834661.592,7.041,11.741,11.659
146346.484,6834661.579,7.028,11.729,11.672
146346.619,6834661.560,7.035,11.739,11.663
146346.740,6834661.542,7.055,11.762,11.674
146346.858,6834661.525,7.037,11.748,11.668
146346.988,6834661.499,7.039,11.755,11.674
146347.087,6834661.471,7.058,11.779,11.666
146347.188,6834661.448,7.095,11.819,11.673
146347.280,6834661.433,7.038,11.766,11.677
146347.373,6834661.424,7.032,11.762,11.678
146347.457,6834661.410,7.039,11.770,11.715
146347.577,6834661.418,7.054,11.785,11.689
146347.662,6834661.422,7.046,11.776,11.687
146347.754,6834661.446,7.044,11.771,11.697
146347.864,6834661.480,7.058,11.779,11.701
146347.965,6834661.515,7.074,11.791,11.710
146348.089,6834661.561,7.053,11.764,11.708
146348.214,6834661.626,7.052,11.755,11.709
146348.322,6834661.680,7.054,11.751,11.710
146348.438,6834661.733,7.061,11.752,11.704
146348.555,6834661.798,7.068,11.753,11.716
146348.690,6834661.875,7.074,11.753,11.706
146348.807,6834661.941,7.075,11.750,11.707
146348.924,6834662.006,7.076,11.748,11.714
146349.040,6834662.065,7.082,11.753,11.712
146349.156,6834662.118,7.084,11.754,11.718
146349.290,6834662.182,7.086,11.756,11.717
146349.401,6834662.229,7.085,11.756,11.711
146349.508,6834662.277,7.081,11.753,11.717
146349.614,6834662.312,7.085,11.759,11.711
146349.714,6834662.334,7.100,11.778,11.718
146349.806,6834662.357,7.118,11.797,11.713
146349.914,6834662.379,7.100,11.782,11.725
146349.996,6834662.390,7.097,11.781,11.720
146350.082,6834662.401,7.095,11.782,11.721
146350.160,6834662.407,7.103,11.792,11.728
146350.255,6834662.423,7.143,11.836,11.742
146350.333,6834662.435,7.096,11.792,11.729
146350.415,6834662.447,7.099,11.797,11.755
146350.493,6834662.465,7.118,11.817,11.731
146350.585,6834662.482,7.128,11.828,11.769
146350.676,6834662.505,7.112,11.813,11.743
146350.794,6834662.538,7.098,11.798,11.758
146350.895,6834662.567,7.097,11.797,11.737
146351.004,6834662.595,7.104,11.802,11.732
146351.118,6834662.629,7.116,11.813,11.734
146351.240,6834662.656,7.118,11.813,11.753
146351.386,6834662.706,7.113,11.808,11.730
146351.512,6834662.739,7.120,11.814,11.731
146351.640,6834662.778,7.118,11.811,11.746
146351.785,6834662.822,7.110,11.804,11.746
146351.911,6834662.848,7.119,11.815,11.745
146352.037,6834662.881,7.108,11.806,11.739
146352.159,6834662.908,7.109,11.810,11.743
146352.281,6834662.928,7.129,11.834,11.749
146352.393,6834662.949,7.089,11.797,11.741
146352.523,6834662.963,7.075,11.790,11.739
146352.626,6834662.978,7.071,11.791,11.744
146352.725,6834662.988,7.067,11.791,11.728
146352.821,6834663.005,7.059,11.788,11.741
146352.912,6834663.021,7.059,11.791,11.772
146352.994,6834663.039,7.058,11.794,11.744
146353.077,6834663.057,7.067,11.806,11.735
146353.178,6834663.086,7.081,11.822,11.738
146353.262,6834663.116,7.076,11.818,11.738
146353.349,6834663.140,7.054,11.795,11.722
146353.437,6834663.170,7.052,11.792,11.712
146353.530,6834663.199,7.049,11.787,11.708
146353.644,6834663.240,7.047,11.781,11.706
146353.750,6834663.274,7.043,11.772,11.734
146353.851,6834663.303,7.019,11.744,11.699
146353.957,6834663.344,7.015,11.735,11.694
146354.066,6834663.372,7.009,11.723,11.677
146354.202,6834663.411,7.016,11.725,11.697
146354.312,6834663.445,7.105,11.809,11.627
146354.433,6834663.472,6.965,11.664,11.621
146354.556,6834663.505,6.952,11.648,11.598
146354.674,6834663.538,6.943,11.636,11.564
146354.792,6834663.566,6.935,11.626,11.549
146354.914,6834663.599,6.927,11.616,11.539
146355.033,6834663.632,6.923,11.611,11.536
146355.168,6834663.670,6.920,11.609,11.539
146355.287,6834663.710,6.920,11.609,11.554
146355.398,6834663.751,6.921,11.611,11.557
146355.507,6834663.785,6.932,11.623,11.530
146355.618,6834663.832,6.946,11.638,11.534
146355.720,6834663.874,6.966,11.659,11.572
146355.841,6834663.933,6.988,11.683,11.543
146355.935,6834663.981,6.979,11.675,11.552
146356.029,6834664.030,6.960,11.657,11.634
146356.115,6834664.079,6.957,11.655,11.626
146356.228,6834664.152,6.959,11.657,11.690
146356.306,6834664.208,6.966,11.664,11.678
146356.384,6834664.259,6.983,11.681,11.702
146356.461,6834664.315,6.992,11.689,11.693
146356.535,6834664.372,6.992,11.689,11.708
146356.621,6834664.428,7.000,11.696,11.704
146356.698,6834664.478,7.011,11.706,11.698
146356.779,6834664.522,7.012,11.705,11.688
146356.869,6834664.564,6.974,11.665,11.696
146356.962,6834664.607,6.962,11.651,11.678
146357.077,6834664.647,6.957,11.643,11.676
146357.182,6834664.682,6.956,11.640,11.684
146357.292,6834664.710,6.966,11.648,11.559
146357.401,6834664.738,6.968,11.647,11.597
146357.527,6834664.764,6.926,11.603,11.647
146357.661,6834664.790,6.916,11.591,11.528
146357.791,6834664.809,6.910,11.584,11.526
